file name ----------------------------  GMUL  i-count  -- total time --   MIPS
perf.herc.01                              60 7.89e+09  276.36s  4m36.36   28.5
perf.herc.02                              60 7.89e+09  275.46s  4m35.46   28.6
perf.herc.03                              59 7.76e+09  266.29s  4m26.29   29.1
perf.herc.04                              16 2.10e+09   71.48s  1m11.48   29.4
perf.herc.05                              67 8.81e+09  270.39s  4m30.39   32.6
perf.herc.06                              68 8.94e+09  274.17s  4m34.17   32.6
perf.herc.07                              66 8.68e+09  267.91s  4m27.91   32.4
perf.herc.08                              68 8.94e+09  273.94s  4m33.94   32.6
perf.herc.09                              67 8.81e+09  268.45s  4m28.45   32.8
perf.herc.10                              68 8.94e+09  272.75s  4m32.75   32.8
s370_perf version: s370_perf V0.9.7  rev 1003  2018-03-30

Tag   Comment                : nr     min     max      tpi   w50%    n-rr   n-rx
T957  T700 1st  7            : 10    96.5   153.6    81.39  5.40%    9.04   3.64
T958  T700 1st  8            : 10   113.3   205.1   100.09  8.15%   11.11   4.47
T959  T700 1st  9            : 10   119.2   136.4   103.27  7.21%   11.47   4.62
T960  T700 1st 10            : 10   134.1   147.1   119.19  5.20%   13.23   5.33
T961  T700 1st 11            : 10   142.4   308.5   127.80  6.44%   14.19   5.71
T962  T700 1st 12            : 10   160.9   205.9   148.98  7.31%   16.54   6.66
T963  T700 1st 13            : 10   166.7   299.9   153.91 11.00%   17.09   6.88
T964  T700 1st 14            : 10   179.9   252.9   166.69  9.04%   18.51   7.45
T965  T700 1st 15            : 10   184.3   247.5   172.32 11.61%   19.13   7.70
T966  T700 1st 16            : 10   210.8   425.1   197.55  8.01%   21.94   8.83
T967  T700 1st 17            : 10   208.7   308.4   194.74 15.15%   21.62   8.70
T968  T700 1st 18            : 10   232.2   287.3   227.87  7.94%   25.30  10.18
T969  T700 1st 19            : 10   228.0   382.4   213.91  8.92%   23.75   9.56
T970  T700 1st 20            : 10   251.5   668.6   238.47  9.25%   26.48  10.66
T971  T700 1st 21            : 10   246.5   733.6   232.64 18.37%   25.83  10.40
T972  T700 1st 22            : 10   269.7   439.8   263.74 14.27%   29.28  11.79
T973  T700 1st 23            : 10   275.3   380.2   263.83 11.79%   29.29  11.79
T974  T700 1st 24            : 10   305.5   466.6   299.42  8.87%   33.25  13.38
T975  T700 1st 25            : 10   307.1   477.1   295.63  8.53%   32.83  13.21
T976  T700 1st 26            : 10   334.6   551.5   332.51 10.00%   36.92  14.86
T977  T700 1st 27            : 10   324.5   418.5   317.66 12.35%   35.27  14.20
T978  T700 1st 28            : 10   365.6   465.3   366.13 12.03%   40.65  16.36
T979  T700 1st 29            : 10   350.3   433.5   342.01  8.94%   37.98  15.29
T980  T700 1st 30            : 10   385.1   473.8   390.03  9.33%   43.31  17.43
T981  T700 1st 31            : 10   382.6   482.2   371.40  5.37%   41.24  16.60
T982  T700 1st 32            : 10   423.2   602.3   412.41  6.80%   45.79  18.43
T983  T700 1st 33            : 10   409.5   654.4   411.43  8.92%   45.68  18.39
T984  T700 1st 34            : 10   465.2   766.8   465.54 10.85%   51.69  20.81
T985  T700 1st 35            : 10   441.5   698.9   458.84 12.48%   50.95  20.51
T986  T700 1st 36            : 10   484.8   694.0   503.32  8.58%   55.89  22.49
T987  T700 1st 37            : 10   477.6   562.8   474.77  7.38%   52.72  21.22
T988  T700 1st 38            : 10   522.2  1045.9   524.82  7.87%   58.27  23.46
T989  T700 1st 39            : 10   475.6  1446.4   465.54  5.86%   51.69  20.81
T990  T700 1st 40            : 10   534.0   811.9   525.03  5.70%   58.30  23.46
D170  MVCL (10b)             : 10       -       -    67.68 14.36%    7.51   3.02
D171  MVCL (100b)            : 10       -       -    88.37 17.33%    9.81   3.95
D172  MVCL (250b)            : 10       -       -   124.60 12.44%   13.84   5.57
D173  MVCL (1kb)             : 10       -       -   273.32 11.59%   30.35  12.22
D174  MVCL (4kb)             : 10       -       -   983.57  9.43%  109.21  43.96
D175  MVCL (100b,pad)        : 10       -       -    67.26 12.91%    7.47   3.01
D176  MVCL (1kb,pad)         : 10       -       -   120.73 14.66%   13.41   5.40
D177  MVCL (4kb,pad)         : 10       -       -   416.37 13.89%   46.23  18.61
D178  MVCL (1kb,over1)       : 10       -       -    28.09 30.42%    3.12   1.26
D179  MVCL (1kb,over2)       : 10       -       -   339.23 11.75%   37.67  15.16
D215  DR R,R                 : 10       -       -    19.62 13.90%    2.18   0.88
D216  D R,m                  : 10       -       -    33.80  9.45%    3.75   1.51
D280  CLCL (100b,10b)        : 10       -       -   345.54  9.70%   38.37  15.44
D281  CLCL (4kb,10b)         : 10       -       -   357.82  8.94%   39.73  15.99
D282  CLCL (4kb,100b)        : 10       -       -  3024.78  8.38%  335.86 135.19
D283  CLCL (4kb,250b)        : 10       -       -  7455.76  8.80%  827.86 333.22
D290  CS R,R,m (eq,eq)       : 10       -       -    33.21  3.72%    3.69   1.48
D291  CS R,R,m (eq,ne)       : 10       -       -    33.29  5.37%    3.70   1.49
D292  CS R,R,m (ne)          : 10       -       -    36.06  7.06%    4.00   1.61
D295  CDS R,R,m (eq,eq)      : 10       -       -    36.45  2.58%    4.05   1.63
D296  CDS R,R,m (eq,ne)      : 10       -       -    36.18 15.51%    4.02   1.62
D297  CDS R,R,m (ne)         : 10       -       -    40.30  3.31%    4.47   1.80
D320  BALR R,R               : 10       -       -    20.64 13.62%    2.29   0.92
D321  BALR R,R (far)         : 10       -       -    80.80 12.30%    8.97   3.61
D322  BAL R,R                : 10       -       -    21.21  2.94%    2.36   0.95
D323  BAL R,R (far)          : 10       -       -    60.56  1.54%    6.72   2.71
D410  ED (10c)               : 10       -       -   486.71  2.33%   54.04  21.75
D411  ED (30c)               : 10       -       -  1486.25  7.24%  165.03  66.42
D415  EDMK (10c)             : 10       -       -   492.12  1.76%   54.64  21.99
D426  DP m,m (10d)           : 10       -       -  1187.99  0.99%  131.91  53.09
D427  DP m,m (30d)           : 10       -       -  2706.68  2.00%  300.54 120.97
D610  EX R,i (bare, via TM)  : 10       -       -    37.23  7.19%    4.13   1.66
D611  EX R,i (bare, via XI)  : 10       -       -    30.74 23.61%    3.41   1.37
D620  TS m (zero)            : 10       -       -    43.12  8.15%    4.79   1.93
D621  TS m (ones)            : 10       -       -    28.69 14.84%    3.19   1.28
