s370_perf_ana  -w3  -raw  -cp 57.158

file name ----------------------------  GMUL  i-count  -- total time --   MIPS
2003-12-24-11:12:50_J0150_PERF-ASM.prt     8 1.05e+09  377.75s  6m17.75    2.8
T167  MVCIN m,m (10c)        : 30    3500  20  1   38471.78 0.292%  673.08     7%   673
T168  MVCIN m,m (30c)        : 30    1200  20  1  108600.22 0.297% 1900.00     0%  1900
T169  MVCIN m,m (100c)       : 30     350  20  1  352811.61 0.310% 6172.57   -43%  6173
T170  4*Lx;MVCL (10b)        : 30   13000  10  1   11151.84 0.240%  195.11    10%   195
T171  4*Lx;MVCL (100b)       : 30   11000  10  1   23962.50 0.149%  419.23    23%   419
T172  4*Lx;MVCL (250b)       : 30    9000  10  1   46194.88 0.056%  808.20    19%   808
T173  4*Lx;MVCL (1kb)        : 30    4500  10  1  172372.44 0.067% 3015.72   -28%  3016
T174  4*LR;MVCL (4kb)        : 30    1400  10  1  613694.21 0.100% 10736.8   -19% 10737
T175  4*Lx;MVCL (100b,pad)   : 30   15000  10  1   19777.89 0.125%  346.02     2%   346
T176  4*Lx;MVCL (1kb,pad)    : 30   10000  10  1   88619.46 0.050% 1550.43    42%  1550
T177  4*Lx;MVCL (4kb,pad)    : 30    4500  10  1  318870.85 0.057% 5578.76   -23%  5579
T178  4*LA;MVCL (1kb,over1)  : 30   21000  10  1   11099.53 0.020%  194.19    19%   194
T179  4*LA;MVCL (1kb,over2)  : 30    4000  10  1  330053.23 0.032% 5774.40    40%  5774
T190  IC R,m                 : 30    6000 100  1   17692.80 0.362%  309.54   -45%   310
T191  ICM R,i,m (0010)       : 30    3000 100  1   29153.50 0.075%  510.05     5%   510
T192  ICM R,i,m (1100)       : 30    3000 100  1   29169.15 0.484%  510.32    32%   510
T193  ICM R,i,m (0111)       : 30    4000 100  1   29261.95 0.321%  511.95    -5%   512
T200  AR R,R                 : 30   14000 100  1    5887.35 0.511%  103.00     0%   103
T201  A R,m                  : 30   10000  50  1    8903.80 0.472%  155.78   -22%   156
T202  AH R,m                 : 30   10000  50  1    8905.00 0.451%  155.80   -20%   156
