T121  STM 2,7,m (6r)         : 10    6500  50  1   23512.60 0.026%  411.53   -47%   412
T122  STM 14,12,m (15r)      : 10    5000  50  1   49564.35 0.011%  867.50    49%   867
T123  LM 2,3,m (2r)          : 10    9000  50  1   11832.78 0.006%  207.10    10%   207
T124  LM 2,7,m (6r)          : 10    6000  50  1   23518.70 0.021%  411.63   -36%   412
T125  LM 0,11,m (12r)        : 10    5000  50  2   40984.35 0.209%  717.32    32%   717
T150  MVC m,m (10c)          : 10    5000  50  1   36543.60 0.175%  639.60   -39%   640
T151  MVC m,m (100c)         : 10    4000  50  1  161147.02 0.008% 2820.46    46%  2820
T152  MVC m,m (250c)         : 10    7500  20  1  154089.85 0.033% 2696.94    -5%  2697
T153  MVC m,m (250c,over1)   : 10     700  20  1   48814.97 0.101%  854.38    37%   854
T154  MVC m,m (250c,over2)   : 10    7500  20  1   80422.89 0.053% 1407.59   -40%  1408
T156  MVCIN m,m (10c)        : 10    3500  20  1   38465.81 0.024%  673.24    24%   673
T157  MVCIN m,m (30c)        : 10    1200  20  1  108610.39 0.016% 1900.94    -5%  1901
T158  MVCIN m,m (100c)       : 10     350  20  1  352732.93 0.022% 6173.68   -32%  6174
T160  MVI m,i                : 10    6000 100  1   16228.60 0.263%  284.04     3%   284
T161  MVN m,m (10c)          : 10    5000  50  1   53686.23 0.007%  939.64   -36%   940
T162  MVN m,m (30c)          : 10    7000  20  1   40084.02 0.117%  701.57   -43%   702
T165  MVZ m,m (10c)          : 10    5000  50  1   53682.90 0.027%  939.58   -42%   940
T166  MVZ m,m (30c)          : 10    7000  20  1   40082.53 0.010%  701.54   -45%   702
T170  4*LA;MVCL (10b)        : 10   13000  10  1   11151.78 5.432%  195.18    18%   195
T171  4*LA;MVCL (100b)       : 10   11000  10  1   24023.94 2.811%  420.48    47%   420
T172  4*LA;MVCL (250b)       : 10    9000  10  1   46218.69 0.973%  808.94    -6%   809
T173  4*LA;MVCL (1kb)        : 10    4500  10  1  172360.80 0.276% 3016.73   -27%  3017
T174  4*LR;MVCL (4kb)        : 10    1400  10  1  613852.81 0.077% 10743.9    -9% 10744
T175  4*LA;MVCL (100b,pad)   : 10   15000  10  1   19788.37 0.153%  346.34    34%   346
T176  4*LA;MVCL (1kb,pad)    : 10   10000  10  1   88582.33 0.048% 1550.40    40%  1550
T177  4*LA;MVCL (4kb,pad)    : 10    4500  10  1  318926.33 0.034% 5581.98    -2%  5582
T178  4*LA;MVCL (1kb,over1)  : 10   21000  10  1   11100.30 0.018%  194.28    28%   194
T179  4*LA;MVCL (1kb,over2)  : 10    4000  10  1  330021.16 0.028% 5776.16    16%  5776
T190  IC R,m                 : 10    6000 100  1   17634.00 0.024%  308.64   -36%   309
T191  ICM R,i,m (0010)       : 10    3000 100  1   29285.85 0.341%  512.57   -42%   513
T192  ICM R,i,m (1100)       : 10    3000 100  1   29160.05 0.357%  510.37    37%   510
T193  ICM R,i,m (0111)       : 10    4000 100  1   29157.95 0.008%  510.33    33%   510
T200  AR R,R                 : 10   14000 100  1    5913.15 0.034%  103.49    49%   103
T201  A R,m                  : 10   10000  50  1    8903.55 0.028%  155.83   -16%   156
T202  AH R,m                 : 10   10000  50  1    8912.35 0.445%  155.99    -1%   156
T203  ALR R,R                : 10   17000 100  1    5906.40 0.398%  103.38    37%   103
T204  AL R,m                 : 10   10000  50  1    8905.52 0.035%  155.87   -13%   156
T210  MR R,R                 : 10   30000  30  1   12244.55 0.075%  214.31    30%   214
T211  M R,m                  : 10   15000  30  1   15818.40 0.011%  276.86   -13%   277
T212  MH R,m                 : 10   15000  30  1   14126.93 0.181%  247.26    25%   247
T215  XR R,R; DR R,R         : 10   14000  20  1   11699.12 0.018%  204.76   -23%   205
T216  XR R,R; D R,m          : 10   11000  20  1   14021.57 0.081%  245.41    41%   245
T220  SLA R,1                : 10   24000  30  1    7147.83 0.164%  125.10    10%   125
T221  SLDA R,1               : 10   12000  60  1   26101.17 0.123%  456.83   -16%   457
T222  SRA R,1                : 10   30000  30  1    5430.15 0.233%   95.04     4%    95
T223  SRDA R,1               : 10   12000  60  1   27726.24 0.099%  485.28    27%   485
T224  SRA R,30               : 10   30000  30  1    5441.88 0.193%   95.25    24%    95
T225  SRDA R,60              : 10   12000  60  1   27726.93 0.036%  485.29    28%   485
T230  XR R,R                 : 10   15000 100  1    5910.70 0.365%  103.45    45%   103
T231  X R,m                  : 10   10000  50  1    8905.10 0.033%  155.86   -13%   156
T232  XI m,i                 : 10   10000  50  1   11207.70 0.301%  196.16    16%   196
T235  XC m,m (10c)           : 10    4500  50  1   38282.22 0.214%  670.03     3%   670
T236  XC m,m (100c)          : 10    2500  20  1   81966.66 0.009% 1434.61   -38%  1435
T237  XC m,m (250c)          : 10    1000  20  1  226001.46 0.014% 3955.57   -43%  3956
T238  NR R,R                 : 10   13000 100  1    5886.25 0.061%  103.02     2%   103
T239  OR R,R                 : 10   14000 100  1    5911.80 0.411%  103.47    47%   103
T240  SLL R,1                : 10   35000  30  1    5430.21 0.200%   95.04     4%    95
T241  SLDL R,1               : 10   13000  60  1   20874.24 0.008%  365.35    34%   365
T242  SRL R,1                : 10   35000  30  1    5441.70 0.019%   95.24    24%    95
T243  SRDL R,1               : 10   13000  60  1   20876.82 0.010%  365.39    39%   365
T244  SLL R,30               : 10   35000  30  1    5441.39 0.017%   95.24    23%    95
T245  SLDL R,60              : 10   14000  60  1   20875.98 0.003%  365.38    37%   365
T250  TM m,i                 : 10   10000  50  1    8906.55 0.046%  155.89   -11%   156
T252  TR m,m (10c)           : 10    3500  50  1   93861.23 17.99% 1642.80   -20%  1643
T253  TR m,m (100c)          : 10    1600  20  1  305578.92 15.57% 5348.37    36%  5348
T254  TR m,m (250c)          : 10     700  20  1  739078.95 14.86% 12935.6   -33% 12936
T255  TRT m,m (10c,zero)     : 10    1200  50  1   87727.73 17.46% 1535.45    44%  1535
T256  TRT m,m (100c,zero)    : 10     300  20  1  296041.38 15.00% 5181.44    43%  5181
T257  TRT m,m (250c,zero)    : 10     130  20  1  737040.50 14.45% 12899.9    -1% 12900
T258  TRT m,m (250c,10b)     : 10    2500  20  1   40961.33 14.88%  716.92    -7%   717
T259  TRT m,m (250c,100b)    : 10     300  20  1  301559.02 14.63% 5278.01     0%  5278
T260  CR R,R                 : 10   17000 100  1    5906.70 0.383%  103.38    38%   103
T261  C R,m                  : 10   11000  50  1    8903.42 0.286%  155.83   -16%   156
T262  CH R,m                 : 10   12000  50  1    8934.17 0.280%  156.37    36%   156
T263  CLR R,R                : 10   18000 100  1    5885.80 0.262%  103.02     1%   103
T264  CL R,m                 : 10   12000  50  1    8903.88 0.374%  155.84   -16%   156
T265  CLI m,i                : 10   10000  50  1    8923.95 0.463%  156.19    19%   156
T266  CLM R,i,m              : 10    8000  50  1   11780.85 0.035%  206.19    19%   206
T270  CLC m,m (10c,eq)       : 10    7000  20  1   10653.39 0.434%  186.46    45%   186
T271  CLC m,m (10c,ne)       : 10    8000  20  1    7170.35 0.706%  125.50    49%   125
T272  CLC m,m (30c,eq)       : 10    5000  20  1    7162.90 0.001%  125.37    36%   125
T273  CLC m,m (30c,ne)       : 10    8000  20  1    7173.46 0.072%  125.55   -44%   126
T274  CLC m,m (100c,eq)      : 10    2900  20  1   35129.75 0.388%  614.86   -14%   615
T275  CLC m,m (100c,ne)      : 10    8000  20  1    7251.39 0.725%  126.92    -8%   127
T276  CLC m,m (250c,eq)      : 10    1500  20  1   79819.83 0.236% 1397.04     3%  1397
T277  CLC m,m (250c,ne)      : 10    8000  20  1    7251.91 0.580%  126.93    -7%   127
T280  4*LA;CLCL (100b,10b)   : 10    4500  10  1   17539.58 1.375%  306.98    -1%   307
T281  4*LA;CLCL (4kb,10b)    : 10    4500  10  1   18117.65 0.936%  317.10    10%   317
T282  4*LA;CLCL (4kb,100b)   : 10     600  10  1   43087.36 0.787%  754.13    13%   754
T283  4*LA;CLCL (4kb,250b)   : 10     220  10  1   88219.35 0.960% 1544.05     5%  1544
T290  LR;CS R,R,m (eq,eq)    : 10    6000  20  1   11880.50 0.539%  207.94    -6%   208
T291  LR;CS R,R,m (eq,ne)    : 10    6000  20  1   11834.35 0.440%  207.13    12%   207
T292  LR;CS R,R,m (ne)       : 10    1400  20  1   10632.22 0.001%  186.09     8%   186
T295  LR;CDS R,R,m (eq,eq)   : 10    6000  20  1   11843.39 0.070%  207.29    28%   207
T296  LR;CDS R,R,m (eq,ne)   : 10    6000  20  1   11770.34 0.069%  206.01     0%   206
T297  LR;CDS R,R,m (ne)      : 10    1400  20  1   10618.79 0.002%  185.85   -14%   186
T300  BCR 0,0 (noop)         : 10   20000 100  1    5904.20 0.310%  103.34    33%   103
T301  BNZ l (no br)          : 10   22000 100  1    6005.70 0.269%  105.11    11%   105
T302  BNZ l (do br)          : 10   12000  60  1   14601.63 0.182%  255.56   -43%   256
T303  BNZ l (do br, far)     : 10    6000  60  1   14604.75 0.476%  255.62   -38%   256
T310  BCTR R,0               : 10   15000 100  1    5885.05 0.463%  103.00     0%   103
T311  BCTR R,R               : 10  700000   1  0     114.19 0.029%    2.00     0%     2
T312  BCT R,l                : 10  600000   1  0     289.31 0.026%    5.06     6%     5
T315  BXLE R,R,l             : 10    6000 100  1   29068.05 0.239%  508.76   -23%   509
T320  BALR R,R; BR R         : 10    8000  50  1   23084.60 0.218%  404.04     3%   404
T321  BALR R,R; BR R (far)   : 10    2500  50  1   23525.00 0.683%  411.74   -25%   412
T322  BAL R,l; BR R          : 10    7000  50  1   24043.60 0.243%  420.82   -17%   421
T323  BAL R,l; BR R (far)    : 10    3500  50  1   24353.72 0.476%  426.25    24%   426
T330  L;BALR;SAV(14,12);RET  : 10    4500  10  1   31572.87 0.284%  552.60   -39%   553
T400  CVB R,m                : 10    2500  50  1  112262.13 0.024% 1964.86   -14%  1965
T401  CVD R,m                : 10    2500  50  1  144602.30 0.113% 2530.89   -11%  2531
T402  PACK m,m (5d)          : 10    6000  20  1   21492.91 0.274%  376.18    17%   376
T403  PACK m,m (15d)         : 10    2500  20  1   51959.04 0.030%  909.41    40%   909
T404  UNPK m,m (5d)          : 10    6000  20  1   26108.97 0.239%  456.97    -3%   457
T405  UNPK m,m (15d)         : 10    2500  20  1   58345.05 0.248% 1021.18    17%  1021
T410  MVC;ED (10c)           : 10    3300  10  1   98392.22 0.094% 1722.10    10%  1722
T411  MVC;ED (30c)           : 10    1200  10  1  277938.08 0.142% 4864.59   -41%  4865
T415  MVC;EDMK (10c)         : 10    3300  10  1   99056.57 0.120% 1733.73   -27%  1734
T420  AP m,m (10d)           : 10     700  30  1   76353.13 0.014% 1336.36    36%  1336
T421  AP m,m (30d)           : 10     700  30  1   87903.46 0.091% 1538.52   -47%  1539
T422  MP m,m (10d)           : 10     900  20  1  115842.08 0.346% 2027.52   -48%  2028
T423  MP m,m (30d)           : 10     900  20  1  121256.96 0.342% 2122.29    28%  2122
T430  CP m,m (10d)           : 10    1000  30  1   49181.88 0.124%  860.80   -19%   861
T431  CP m,m (30d)           : 10    1000  30  1   61282.04 0.039% 1072.58   -41%  1073
T440  ZAP m,m (10d,10d)      : 10    1600  30  1   54662.68 0.415%  956.73   -27%   957
T441  ZAP m,m (30d,30d)      : 10    1600  30  1   63266.25 0.305% 1107.31    31%  1107
T442  ZAP m,m (10d,30d)      : 10    1600  30  1   61421.56 0.377% 1075.03     2%  1075
T443  ZAP m,m (30d,10d)      : 10    1600  30  1   58092.10 0.435% 1016.75   -24%  1017
T445  MVC;SRP m,i,i (30d,<<) : 10    1600  25  1   72041.46 0.248% 1260.90   -10%  1261
T446  MVC;SRP m,i,i (30d,>>) : 10    1000  25  1   82488.65 0.461% 1443.75   -25%  1444
T450  MVO m,m (10d)          : 10    5000  20  1   28949.21 0.236%  506.68   -31%   507
T451  MVO m,m (30d)          : 10    2000  20  1   75948.36 0.249% 1329.28    27%  1329
T500  LER R,R                : 10   10000 100  1   11547.85 0.309%  202.12    11%   202
T501  LE R,m                 : 10   10000  50  1    9007.68 0.449%  157.66   -34%   158
T502  LE R,m (unal)          : 10   10000  50  1   14735.23 0.277%  257.90    -9%   258
T503  LTER R,R               : 10   10000 100  1   22877.20 0.021%  400.41    40%   400
T504  LCER R,R               : 10   10000 100  1   22880.70 0.009%  400.47    46%   400
T505  LNER R,R               : 10   10000 100  1   22879.85 0.018%  400.45    45%   400
T506  LPER R,R               : 10    9000 100  1   22883.65 0.018%  400.52   -48%   401
T507  LRER R,R               : 10    8000 100  1   23016.25 0.203%  402.84   -16%   403
T508  STE R,m                : 10   10000  50  1    9202.62 0.396%  161.07     6%   161
T509  STE R,m (unal)         : 10   10000  50  1   18945.17 0.207%  331.59   -41%   332
T510  AER R,R                : 10    8000  50  1   16894.92 0.031%  295.70   -29%   296
T511  AE R,m                 : 10    6000  50  1   19856.75 0.233%  347.54   -45%   348
T512  MER R,R                : 10   10000  50  1   37289.75 0.078%  652.66   -33%   653
T513  ME R,m                 : 10    6500  50  1   40131.55 0.009%  702.40    39%   702
T514  DER R,R                : 10    5000  50  1  105785.02 0.006% 1851.49    49%  1851
T515  DE R,m                 : 10    4000  50  1  108674.83 0.018% 1902.07     7%  1902
T516  CER R,R                : 10   10000  50  1   17128.05 0.208%  299.78   -21%   300
T517  CE R,m                 : 10    6000  50  1   20075.42 0.231%  351.37    36%   351
T518  AUR R,R                : 10   10000  50  1   17454.92 0.243%  305.50   -49%   306
T519  HER R,R                : 10   16000  50  1   20184.00 0.098%  353.27    26%   353
T520  LDR R,R                : 10    9000 100  1   11568.55 0.357%  202.48    47%   202
T521  LD R,m                 : 10   10000  50  1   11815.67 0.322%  206.80   -19%   207
T522  LD R,m (unal)          : 10   10000  50  1   17456.27 0.214%  305.53   -47%   306
T523  LTDR R,R               : 10   10000 100  1   22880.25 0.014%  400.46    45%   400
T524  LCDR R,R               : 10   10000 100  1   22879.30 0.017%  400.44    44%   400
T525  LNDR R,R               : 10   10000 100  1   22877.70 0.025%  400.41    41%   400
T526  LPDR R,R               : 10   10000 100  1   22878.85 0.020%  400.43    43%   400
T527  LRDR R,R               : 10    7000 100  1   23070.15 0.200%  403.78   -21%   404
T528  STD R,m                : 10   10000  50  1   12234.00 0.286%  214.12    12%   214
T529  STD R,m (unal)         : 10   10000  50  1   23446.95 0.020%  410.38    37%   410
T530  ADR R,R                : 10    7000  50  1   16849.50 0.023%  294.91    -9%   295
T531  AD R,m                 : 10    5500  50  1   22590.58 0.145%  395.39    38%   395
T532  MDR R,R                : 10    6000  50  1   45892.40 0.014%  803.23    22%   803
T533  MD R,m                 : 10    4500  50  1   51630.80 0.012%  903.66   -33%   904
T534  DDR R,R                : 10     700  50  1  196995.77 0.200% 3447.90    -9%  3448
T535  DD R,m                 : 10     700  50  1  203213.83 0.013% 3556.73   -26%  3557
T536  CDR R,R                : 10    8000  50  1   17129.25 0.266%  299.80   -19%   300
T537  CD R,m                 : 10    6000  50  1   22907.13 0.228%  400.93    -7%   401
T538  AWR R,R                : 10    8000  50  1   17551.05 0.251%  307.19    18%   307
T539  HDR R,R                : 10   13000  50  1   20187.07 0.014%  353.32    32%   353
T540  AXR R,R                : 10    4000  50  1   33437.78 0.308%  585.24    24%   585
T541  MXR R,R                : 10    3300  50  1  151849.65 0.008% 2657.73   -26%  2658
T600  STCK m                 : 10    1000  10  1    4344.39 0.012%   76.04     3%    76
T601  SPM R                  : 10   19000 100  1   11618.90 0.017%  203.36    35%   203
T610  EX R,i (with TM)       : 10    3500  50  1   23330.20 0.050%  408.33    33%   408
T611  EX R,i (with XI)       : 10    3500  50  1   24079.67 0.454%  421.45    45%   421
T620  MVI;TS m (zero)        : 10    2300  50  1   29441.32 0.074%  515.29    29%   515
T621  MVI;TS m (ones)        : 10     500  50  1   29442.98 0.013%  515.32    32%   515
T700  mix int RR basic       : 10   20000  40  1    3663.74 0.063%   64.12    12%    64
T701  mix int RX             : 10   22000  21  1    7963.90 0.017%  139.39    38%   139
T702  mix int RX (far)       : 10   22000  21  1    7829.25 0.180%  137.03     3%   137
